"timeid","iyear","imonth","iday"
"11330","2011","12","21"
"11331","2011","12","22"
"11332","2011","12","23"
"11333","2011","12","24"
"11334","2011","12","25"
"11335","2011","12","26"
"11336","2011","12","27"
"11337","2011","12","28"
"11338","2011","12","29"
"11339","2011","12","30"
"11340","2011","12","31"
"11341","2012","1","1"
"11342","2012","1","2"
"11343","2012","1","3"
"11344","2012","1","4"
"11345","2012","1","5"
"11346","2012","1","6"
"11347","2012","1","7"
"11348","2012","1","8"
"11349","2012","1","9"
"11350","2012","1","10"
"11351","2012","1","11"
"11352","2012","1","12"
"11353","2012","1","13"
"11354","2012","1","14"
"11355","2012","1","15"
"11356","2012","1","16"
"11357","2012","1","17"
"11358","2012","1","18"
"11359","2012","1","19"
"11360","2012","1","20"
"11361","2012","1","21"
"11362","2012","1","22"
"11363","2012","1","23"
"11364","2012","1","24"
"11365","2012","1","25"
"11366","2012","1","26"
"11367","2012","1","27"
"11368","2012","1","28"
"11369","2012","1","29"
"11370","2012","1","30"
"11371","2012","1","31"
"11372","2012","2","1"
"11373","2012","2","2"
"11374","2012","2","3"
"11375","2012","2","4"
"11376","2012","2","5"
"11377","2012","2","6"
"11378","2012","2","7"
"11379","2012","2","8"
"11380","2012","2","9"
"11381","2012","2","10"
"11382","2012","2","11"
"11383","2012","2","12"
"11384","2012","2","13"
"11385","2012","2","14"
"11386","2012","2","15"
"11387","2012","2","16"
"11388","2012","2","17"
"11389","2012","2","18"
"11390","2012","2","19"
"11391","2012","2","20"
"11392","2012","2","22"
"11393","2012","2","21"
"11394","2012","2","23"
"11395","2012","2","24"
"11396","2012","2","25"
"11397","2012","2","26"
"11398","2012","2","27"
"11399","2012","2","28"
"11400","2012","2","29"
"11401","2012","3","1"
"11402","2012","3","2"
"11403","2012","3","3"
"11404","2012","3","4"
"11405","2012","3","5"
"11406","2012","3","6"
"11407","2012","3","7"
"11408","2012","3","8"
"11409","2012","3","9"
"11410","2012","3","10"
"11411","2012","3","11"
"11412","2012","3","12"
"11413","2012","3","13"
"11414","2012","3","14"
"11415","2012","3","16"
"11416","2012","3","15"
"11417","2012","3","17"
"11418","2012","3","18"
"11419","2012","3","19"
"11420","2012","3","20"
"11421","2012","3","21"
"11422","2012","3","22"
"11423","2012","3","23"
"11424","2012","3","24"
"11425","2012","3","25"
"11426","2012","3","26"
"11427","2012","3","27"
"11428","2012","3","28"
"11429","2012","3","29"
"11430","2012","3","30"
"11431","2012","3","31"
"11432","2012","4","1"
"11433","2012","4","2"
"11434","2012","4","3"
"11435","2012","4","4"
"11436","2012","4","5"
"11437","2012","4","6"
"11438","2012","4","7"
"11439","2012","4","8"
"11440","2012","4","9"
"11441","2012","4","10"
"11442","2012","4","11"
"11443","2012","4","12"
"11444","2012","4","13"
"11445","2012","4","14"
"11446","2012","4","15"
"11447","2012","4","16"
"11448","2012","4","17"
"11449","2012","4","18"
"11450","2012","4","19"
"11451","2012","4","20"
"11452","2012","4","21"
"11453","2012","4","22"
"11454","2012","4","23"
"11455","2012","4","24"
"11456","2012","4","25"
"11457","2012","4","26"
"11458","2012","4","27"
"11459","2012","4","28"
"11460","2012","4","29"
"11461","2012","4","30"
"11462","2012","5","1"
"11463","2012","5","2"
"11464","2012","5","3"
"11465","2012","5","4"
"11466","2012","5","5"
"11467","2012","5","6"
"11468","2012","5","7"
"11469","2012","5","8"
"11470","2012","5","9"
"11471","2012","5","10"
"11472","2012","5","11"
"11473","2012","5","12"
"11474","2012","5","13"
"11475","2012","5","14"
"11476","2012","5","15"
"11477","2012","5","16"
"11478","2012","5","17"
"11479","2012","5","18"
"11480","2012","5","19"
"11481","2012","5","20"
"11482","2012","5","21"
"11483","2012","5","22"
"11484","2012","5","23"
"11485","2012","5","24"
"11486","2012","5","25"
"11487","2012","5","26"
"11488","2012","5","27"
"11489","2012","5","28"
"11490","2012","5","29"
"11491","2012","5","30"
"11492","2012","5","31"
"11493","2012","6","1"
"11494","2012","6","2"
"11495","2012","6","3"
"11496","2012","6","4"
"11497","2012","6","5"
"11498","2012","6","6"
"11499","2012","6","7"
"11500","2012","6","8"
"11501","2012","6","9"
"11502","2012","6","10"
"11503","2012","6","11"
"11504","2012","6","12"
"11505","2012","6","13"
"11506","2012","6","14"
"11507","2012","6","15"
"11508","2012","6","16"
"11509","2012","6","17"
"11510","2012","6","18"
"11511","2012","6","19"
"11512","2012","6","20"
"11513","2012","6","21"
"11514","2012","6","22"
"11515","2012","6","23"
"11516","2012","6","24"
"11517","2012","6","25"
"11518","2012","6","26"
"11519","2012","6","27"
"11520","2012","6","28"
"11521","2012","6","29"
"11522","2012","6","30"
"11523","2012","7","1"
"11524","2012","7","2"
"11525","2012","7","3"
"11526","2012","7","4"
"11527","2012","7","5"
"11528","2012","7","6"
"11529","2012","7","7"
"11530","2012","7","14"
"11531","2012","7","8"
"11532","2012","7","10"
"11533","2012","7","9"
"11534","2012","7","12"
"11535","2012","7","11"
"11536","2012","7","13"
"11537","2012","7","15"
"11538","2012","7","16"
"11539","2012","7","17"
"11540","2012","7","18"
"11541","2012","7","19"
"11542","2012","7","20"
"11543","2012","7","21"
"11544","2012","7","22"
"11545","2012","7","23"
"11546","2012","7","24"
"11547","2012","7","25"
"11548","2012","7","26"
"11549","2012","7","27"
"11550","2012","7","28"
"11551","2012","7","29"
"11552","2012","7","30"
"11553","2012","7","31"
"11554","2012","8","1"
"11555","2012","8","2"
"11556","2012","8","3"
"11557","2012","8","4"
"11558","2012","8","5"
"11559","2012","8","6"
"11560","2012","8","7"
"11561","2012","8","9"
"11562","2012","8","8"
"11563","2012","8","10"
"11564","2012","8","11"
"11565","2012","8","12"
"11566","2012","8","13"
"11567","2012","8","14"
"11568","2012","8","15"
"11569","2012","8","16"
"11570","2012","8","17"
"11571","2012","8","18"
"11572","2012","8","19"
"11573","2012","8","20"
"11574","2012","8","21"
"11575","2012","8","22"
"11576","2012","8","23"
"11577","2012","8","24"
"11578","2012","8","25"
"11579","2012","8","26"
"11580","2012","9","2"
"11581","2012","8","27"
"11582","2012","8","28"
"11583","2012","8","29"
"11584","2012","8","30"
"11585","2012","8","31"
"11586","2012","9","1"
"11587","2012","9","3"
"11588","2012","9","4"
"11589","2012","9","5"
"11590","2012","9","6"
"11591","2012","9","7"
"11592","2012","9","8"
"11593","2012","9","9"
"11594","2012","9","10"
"11595","2012","9","11"
"11596","2012","9","12"
"11597","2012","9","13"
"11598","2012","9","15"
"11599","2012","9","14"
"11600","2012","9","16"
"11601","2012","9","17"
"11602","2012","9","18"
"11603","2012","9","19"
"11604","2012","9","20"
"11605","2012","9","21"
"11606","2012","9","22"
"11607","2012","9","23"
"11608","2012","9","24"
"11609","2012","9","25"
"11610","2012","9","26"
"11611","2012","9","27"
"11612","2012","9","28"
"11613","2012","9","29"
"11614","2012","9","30"
"11615","2012","10","1"
"11616","2012","10","2"
"11617","2012","10","3"
"11618","2012","10","4"
"11619","2012","10","5"
"11620","2012","10","6"
"11621","2012","10","7"
"11622","2012","10","8"
"11623","2012","10","9"
"11624","2012","10","10"
"11625","2012","10","11"
"11626","2012","10","12"
"11627","2012","10","13"
"11628","2012","10","14"
"11629","2012","10","15"
"11630","2012","10","16"
"11631","2012","10","17"
"11632","2012","10","19"
"11633","2012","10","18"
"11634","2012","10","20"
"11635","2012","10","21"
"11636","2012","10","22"
"11637","2012","10","24"
"11638","2012","10","23"
"11639","2012","10","25"
"11640","2012","10","26"
"11641","2012","10","27"
"11642","2012","10","28"
"11643","2012","10","29"
"11644","2012","10","30"
"11645","2012","10","31"
"11646","2012","11","1"
"11647","2012","11","2"
"11648","2012","11","3"
"11649","2012","11","4"
"11650","2012","11","5"
"11651","2012","11","6"
"11652","2012","11","7"
"11653","2012","11","8"
"11654","2012","11","9"
"11655","2012","11","10"
"11656","2012","11","11"
"11657","2012","11","12"
"11658","2012","11","13"
"11659","2012","11","14"
"11660","2012","11","15"
"11661","2012","11","16"
"11662","2012","11","17"
"11663","2012","11","18"
"11664","2012","11","19"
"11665","2012","11","20"
"11666","2012","11","21"
"11667","2012","11","22"
"11668","2012","11","23"
"11669","2012","11","24"
"11670","2012","11","25"
"11671","2012","11","26"
"11672","2012","11","27"
"11673","2012","11","28"
"11674","2012","11","29"
"11675","2012","11","30"
"11676","2012","12","1"
"11677","2012","12","2"
"11678","2012","12","3"
"11679","2012","12","4"
"11680","2012","12","5"
"11681","2012","12","12"
"11682","2012","12","6"
"11683","2012","12","7"
"11684","2012","12","8"
"11685","2012","12","9"
"11686","2012","12","10"
"11687","2012","12","11"
"11688","2012","12","13"
"11689","2012","12","14"
"11690","2012","12","15"
"11691","2012","12","16"
"11692","2012","12","17"
"11693","2012","12","18"
"11694","2012","12","19"
"11695","2012","12","20"
"11696","2012","12","21"
"11697","2012","12","22"
"11698","2012","12","23"
"11699","2012","12","24"
"11700","2012","12","25"
"11701","2012","12","26"
"11702","2012","12","27"
"11703","2012","12","28"
"11704","2012","12","29"
"11705","2012","12","30"
"11706","2012","12","31"
"11707","2013","1","1"
"11708","2013","1","2"
"11709","2013","1","3"
"11710","2013","1","4"
"11711","2013","1","5"
"11712","2013","1","6"
"11713","2013","1","7"
"11714","2013","1","8"
"11715","2013","1","9"
"11716","2013","1","10"
"11717","2013","1","11"
"11718","2013","1","12"
"11719","2013","1","13"
"11720","2013","1","14"
"11721","2013","1","15"
"11722","2013","1","16"
"11723","2013","1","17"
"11724","2013","1","18"
"11725","2013","1","19"
"11726","2013","1","20"
"11727","2013","1","21"
"11728","2013","1","22"
"11729","2013","1","23"
"11730","2013","1","24"
"11731","2013","1","25"
"11732","2013","1","26"
"11733","2013","1","27"
"11734","2013","1","28"
"11735","2013","1","29"
"11736","2013","1","30"
"11737","2013","1","31"
"11738","2013","2","1"
"11739","2013","2","2"
"11740","2013","2","3"
"11741","2013","2","4"
"11742","2013","2","5"
"11743","2013","2","6"
"11744","2013","2","7"
"11745","2013","2","8"
"11746","2013","2","9"
"11747","2013","2","10"
"11748","2013","2","11"
"11749","2013","2","12"
"11750","2013","2","13"
"11751","2013","2","14"
"11752","2013","2","15"
"11753","2013","2","16"
"11754","2013","2","17"
"11755","2013","2","18"
"11756","2013","2","19"
"11757","2013","2","20"
"11758","2013","2","27"
"11759","2013","2","21"
"11760","2013","2","22"
"11761","2013","2","23"
"11762","2013","2","24"
"11763","2013","2","25"
"11764","2013","2","26"
"11765","2013","2","28"
"11766","2013","3","1"
"11767","2013","3","2"
"11768","2013","3","3"
"11769","2013","3","4"
"11770","2013","3","5"
"11771","2013","3","6"
"11772","2013","3","7"
"11773","2013","3","8"
"11774","2013","3","9"
"11775","2013","3","10"
"11776","2013","3","11"
"11777","2013","3","12"
"11778","2013","3","13"
"11779","2013","3","14"
"11780","2013","3","15"
"11781","2013","3","16"
"11782","2013","3","17"
"11783","2013","3","18"
"11784","2013","3","19"
"11785","2013","3","20"
"11786","2013","3","21"
"11787","2013","3","22"
"11788","2013","3","23"
"11789","2013","3","24"
"11790","2013","3","25"
"11791","2013","3","26"
"11792","2013","3","27"
"11793","2013","3","28"
"11794","2013","3","29"
"11795","2013","3","30"
"11796","2013","3","31"
"11797","2013","4","1"
"11798","2013","4","2"
"11799","2013","4","3"
"11800","2013","4","4"
"11801","2013","4","5"
"11802","2013","4","6"
"11803","2013","4","7"
"11804","2013","4","8"
"11805","2013","4","9"
"11806","2013","4","10"
"11807","2013","4","11"
"11808","2013","4","12"
"11809","2013","4","13"
"11810","2013","4","14"
"11811","2013","4","15"
"11812","2013","4","16"
"11813","2013","4","17"
"11814","2013","4","18"
"11815","2013","4","19"
"11816","2013","4","20"
"11817","2013","4","21"
"11818","2013","4","22"
"11819","2013","4","23"
"11820","2013","4","24"
"11821","2013","4","25"
"11822","2013","4","26"
"11823","2013","4","27"
"11824","2013","4","28"
"11825","2013","4","29"
"11826","2013","4","30"
"11827","2013","5","1"
"11828","2013","5","2"
"11829","2013","5","3"
"11830","2013","5","4"
"11831","2013","5","5"
"11832","2013","5","6"
"11833","2013","5","7"
"11834","2013","5","8"
"11835","2013","5","9"
"11836","2013","5","10"
"11837","2013","5","11"
"11838","2013","5","12"
"11839","2013","5","13"
"11840","2013","5","14"
"11841","2013","5","15"
"11842","2013","5","16"
"11843","2013","5","17"
"11844","2013","5","18"
"11845","2013","5","19"
"11846","2013","5","20"
"11847","2013","5","21"
"11848","2013","5","22"
"11849","2013","5","23"
"11850","2013","5","24"
"11851","2013","5","25"
"11852","2013","5","26"
"11853","2013","5","27"
"11854","2013","5","28"
"11855","2013","5","29"
"11856","2013","5","30"
"11857","2013","5","31"
"11858","2013","6","1"
"11859","2013","6","2"
"11860","2013","6","3"
"11861","2013","6","4"
"11862","2013","6","5"
"11863","2013","6","6"
"11864","2013","6","7"
"11865","2013","6","8"
"11866","2013","6","9"
"11867","2013","6","10"
"11868","2013","6","11"
"11869","2013","6","12"
"11870","2013","6","13"
"11871","2013","6","14"
"11872","2013","6","15"
"11873","2013","6","16"
"11874","2013","6","17"
"11875","2013","6","18"
"11876","2013","6","19"
"11877","2013","6","20"
"11878","2013","6","21"
"11879","2013","6","22"
"11880","2013","6","23"
"11881","2013","6","24"
"11882","2013","6","25"
"11883","2013","6","26"
"11884","2013","6","27"
"11885","2013","6","28"
"11886","2013","6","29"
"11887","2013","6","30"
"11888","2013","7","1"
"11889","2013","7","2"
"11890","2013","7","3"
"11891","2013","7","4"
"11892","2013","7","5"
"11893","2013","7","6"
"11894","2013","7","7"
"11895","2013","7","8"
"11896","2013","7","9"
"11897","2013","7","10"
"11898","2013","7","11"
"11899","2013","7","12"
"11900","2013","7","13"
"11901","2013","7","14"
"11902","2013","7","15"
"11903","2013","7","16"
"11904","2013","7","17"
"11905","2013","7","18"
"11906","2013","7","19"
"11907","2013","7","20"
"11908","2013","7","21"
"11909","2013","7","22"
"11910","2013","7","23"
"11911","2013","7","24"
"11912","2013","7","25"
"11913","2013","7","26"
"11914","2013","7","27"
"11915","2013","7","28"
"11916","2013","7","29"
"11917","2013","7","30"
"11918","2013","7","31"
"11919","2013","8","1"
"11920","2013","8","2"
"11921","2013","8","3"
"11922","2013","8","4"
"11923","2013","8","5"
"11924","2013","8","6"
"11925","2013","8","7"
"11926","2013","8","8"
"11927","2013","8","9"
"11928","2013","8","10"
"11929","2013","8","11"
"11930","2013","8","12"
"11931","2013","8","14"
"11932","2013","8","13"
"11933","2013","8","15"
"11934","2013","8","16"
"11935","2013","8","17"
"11936","2013","8","18"
"11937","2013","8","19"
"11938","2013","8","20"
"11939","2013","8","21"
"11940","2013","8","22"
"11941","2013","8","23"
"11942","2013","8","24"
"11943","2013","8","25"
"11944","2013","8","26"
"11945","2013","8","27"
"11946","2013","8","28"
"11947","2013","8","29"
"11948","2013","8","30"
"11949","2013","8","31"
"11950","2013","9","1"
"11951","2013","9","2"
"11952","2013","9","3"
"11953","2013","9","4"
"11954","2013","9","5"
"11955","2013","9","6"
"11956","2013","9","7"
"11957","2013","9","10"
"11958","2013","9","8"
"11959","2013","9","9"
"11960","2013","9","11"
"11961","2013","9","12"
"11962","2013","9","13"
"11963","2013","9","14"
"11964","2013","9","15"
"11965","2013","9","16"
"11966","2013","9","17"
"11967","2013","9","18"
"11968","2013","9","19"
