"aid","tid","gid","wid","number","nkill","mean_kill","max_kill","min_kill","nwound","mean_wound","max_wound","min_wound"
"2","3","587","15","1","73","73.0000","73","73","0","0.0000","0","0"
"2","3","589","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","604","15","1","26","26.0000","26","26","0","0.0000","0","0"
"2","3","635","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","650","10","1","298","298.0000","298","298","0","0.0000","0","0"
"2","3","848","15","1","171","171.0000","171","171","0","0.0000","0","0"
"2","3","873","15","1","0","0.0000","0","0","25","25.0000","25","25"
"2","3","914","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","918","13","1","44","44.0000","44","44","0","0.0000","0","0"
"2","3","1170","15","1","14","14.0000","14","14","23","23.0000","23","23"
"2","3","1254","14","1","1","1.0000","1","1","15","15.0000","15","15"
"2","3","1256","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","1349","4","1","2","2.0000","2","2","75","75.0000","75","75"
"2","3","1361","15","1","0","0.0000","0","0","1","1.0000","1","1"
"2","3","1380","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","1387","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","1413","10","4","34","8.5000","24","0","0","0.0000","0","0"
"2","3","1582","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","1583","9","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","1583","15","2","135","67.5000","88","47","0","0.0000","0","0"
"2","3","1871","7","1","224","224.0000","224","224","0","0.0000","0","0"
"2","3","1896","10","1","30","30.0000","30","30","0","0.0000","0","0"
"2","3","1975","10","2","7","3.5000","7","0","0","0.0000","0","0"
"2","3","2016","15","3","107","35.6667","107","0","0","0.0000","0","0"
"2","3","2149","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","2149","6","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","2149","7","1","2","2.0000","2","2","8","8.0000","8","8"
"2","3","2149","10","1","29","29.0000","29","29","0","0.0000","0","0"
"2","3","2149","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","3","2149","15","18","434","24.1111","270","0","67","3.7222","45","0"
"2","3","2221","10","1","54","54.0000","54","54","0","0.0000","0","0"
"2","4","54","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","131","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","210","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","232","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","325","15","18","0","0.0000","0","0","34","1.8889","12","0"
"2","4","395","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","472","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","4","474","15","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2","4","486","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","546","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","564","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","587","15","3","0","0.0000","0","0","3","1.0000","3","0"
"2","4","590","15","4","0","0.0000","0","0","0","0.0000","0","0"
"2","4","604","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","620","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","635","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","4","658","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","699","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","726","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","729","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","4","810","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","819","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","848","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","848","17","1","0","0.0000","0","0","2","2.0000","2","2"
"2","4","903","15","1","0","0.0000","0","0","1","1.0000","1","1"
"2","4","904","15","5","0","0.0000","0","0","2","0.4000","1","0"
"2","4","920","16","1","0","0.0000","0","0","4","4.0000","4","4"
"2","4","944","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","4","965","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1046","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1227","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1237","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1254","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1318","6","1","0","0.0000","0","0","1","1.0000","1","1"
"2","4","1329","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1345","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1361","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1426","15","3","0","0.0000","0","0","16","5.3333","9","3"
"2","4","1460","15","1","0","0.0000","0","0","6","6.0000","6","6"
"2","4","1483","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1486","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1490","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1504","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1673","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1719","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1720","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1737","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1748","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1824","15","1","0","0.0000","0","0","1","1.0000","1","1"
"2","4","1861","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","4","1887","15","1","0","0.0000","0","0","5","5.0000","5","5"
"2","4","2068","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","4","2077","15","2","0","0.0000","0","0","5","2.5000","4","1"
"2","4","2149","10","2","0","0.0000","0","0","1","0.5000","1","0"
"2","4","2149","15","42","2","0.0476","1","0","24","0.5714","15","0"
"2","4","2155","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","10","15","1","5","5.0000","5","5","42","42.0000","42","42"
"2","5","21","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","29","4","1","4","4.0000","4","4","38","38.0000","38","38"
"2","5","29","17","1","16","16.0000","16","16","81","81.0000","81","81"
"2","5","30","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","105","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","117","10","5","13","2.6000","7","0","25","5.0000","16","0"
"2","5","117","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","117","16","1","2","2.0000","2","2","0","0.0000","0","0"
"2","5","148","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","186","10","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","210","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","226","15","1","3","3.0000","3","3","36","36.0000","36","36"
"2","5","325","15","3","8","2.6667","8","0","60","20.0000","55","0"
"2","5","393","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","395","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","395","15","2","2","1.0000","2","0","44","22.0000","35","9"
"2","5","395","16","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","434","4","1","0","0.0000","0","0","12","12.0000","12","12"
"2","5","441","17","1","5","5.0000","5","5","55","55.0000","55","55"
"2","5","472","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","478","13","1","38","38.0000","38","38","168","168.0000","168","168"
"2","5","500","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","604","15","1","11","11.0000","11","11","74","74.0000","74","74"
"2","5","673","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","704","15","1","0","0.0000","0","0","13","13.0000","13","13"
"2","5","760","8","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","760","14","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","802","15","2","0","0.0000","0","0","1","0.5000","1","0"
"2","5","810","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","857","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","914","10","3","0","0.0000","0","0","0","0.0000","0","0"
"2","5","914","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","914","16","1","0","0.0000","0","0","3","3.0000","3","3"
"2","5","944","15","1","9","9.0000","9","9","100","100.0000","100","100"
"2","5","951","13","2","66","33.0000","48","18","370","185.0000","235","135"
"2","5","951","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1004","17","1","26","26.0000","26","26","72","72.0000","72","72"
"2","5","1008","15","1","2","2.0000","2","2","20","20.0000","20","20"
"2","5","1128","15","1","1","1.0000","1","1","1","1.0000","1","1"
"2","5","1156","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1163","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1170","16","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1233","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1254","15","1","0","0.0000","0","0","2","2.0000","2","2"
"2","5","1272","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1298","13","1","24","24.0000","24","24","150","150.0000","150","150"
"2","5","1341","10","7","2","0.2857","1","0","7","1.0000","6","0"
"2","5","1387","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1413","15","1","0","0.0000","0","0","2","2.0000","2","2"
"2","5","1469","15","1","0","0.0000","0","0","4","4.0000","4","4"
"2","5","1487","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1506","15","1","0","0.0000","0","0","2","2.0000","2","2"
"2","5","1526","15","1","0","0.0000","0","0","4","4.0000","4","4"
"2","5","1582","4","1","4","4.0000","4","4","17","17.0000","17","17"
"2","5","1582","17","1","5","5.0000","5","5","3","3.0000","3","3"
"2","5","1658","7","1","0","0.0000","0","0","1","1.0000","1","1"
"2","5","1714","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1714","15","3","0","0.0000","0","0","16","5.3333","16","0"
"2","5","1724","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1744","15","1","0","0.0000","0","0","14","14.0000","14","14"
"2","5","1761","10","1","0","0.0000","0","0","1","1.0000","1","1"
"2","5","1861","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1861","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1861","16","1","1","1.0000","1","1","4","4.0000","4","4"
"2","5","1869","15","1","2","2.0000","2","2","4","4.0000","4","4"
"2","5","1870","4","1","1","1.0000","1","1","0","0.0000","0","0"
"2","5","1870","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1916","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1931","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1975","10","9","10","1.1111","7","0","11","1.2222","8","0"
"2","5","1975","11","1","4","4.0000","4","4","2","2.0000","2","2"
"2","5","1975","13","1","7","7.0000","7","7","2","2.0000","2","2"
"2","5","1975","16","2","17","8.5000","10","7","26","13.0000","14","12"
"2","5","1998","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1998","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","1998","13","1","38","38.0000","38","38","22","22.0000","22","22"
"2","5","2011","15","1","1","1.0000","1","1","12","12.0000","12","12"
"2","5","2060","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","2068","15","1","0","0.0000","0","0","3","3.0000","3","3"
"2","5","2149","3","1","10","10.0000","10","10","285","285.0000","285","285"
"2","5","2149","4","2","0","0.0000","0","0","1","0.5000","1","0"
"2","5","2149","5","1","4","4.0000","4","4","0","0.0000","0","0"
"2","5","2149","7","2","1","0.5000","1","0","4","2.0000","4","0"
"2","5","2149","10","41","3","0.0732","1","0","20","0.4878","6","0"
"2","5","2149","11","1","0","0.0000","0","0","0","0.0000","0","0"
"2","5","2149","15","30","8","0.2667","4","0","102","3.4000","68","0"
"2","5","2149","16","4","3","0.7500","2","0","18","4.5000","9","0"
"2","5","2184","15","1","0","0.0000","0","0","12","12.0000","12","12"
"2","7","1","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","17","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","41","15","2","0","0.0000","0","0","1","0.5000","1","0"
"2","7","54","15","3","1","0.3333","1","0","17","5.6667","14","0"
"2","7","75","15","1","9","9.0000","9","9","15","15.0000","15","15"
"2","7","77","16","1","2","2.0000","2","2","45","45.0000","45","45"
"2","7","85","15","4","0","0.0000","0","0","0","0.0000","0","0"
"2","7","105","16","1","16","16.0000","16","16","224","224.0000","224","224"
"2","7","106","16","1","2","2.0000","2","2","6","6.0000","6","6"
"2","7","108","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","117","11","1","0","0.0000","0","0","1","1.0000","1","1"
"2","7","117","15","1","1","1.0000","1","1","0","0.0000","0","0"
"2","7","124","15","1","0","0.0000","0","0","12","12.0000","12","12"
"2","7","167","7","2","0","0.0000","0","0","0","0.0000","0","0"
"2","7","167","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","167","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","168","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","169","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","206","15","1","0","0.0000","0","0","5","5.0000","5","5"
"2","7","220","15","2","0","0.0000","0","0","0","0.0000","0","0"
"2","7","226","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","243","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","258","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","7","259","15","4","1","0.2500","1","0","1","0.2500","1","0"
"2","7","291","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","315","4","1","0","0.0000","0","0","2","2.0000","2","2"
"2","7","325","15","3","0","0.0000","0","0","0","0.0000","0","0"
"2","7","326","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","335","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","350","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","390","8","2","0","0.0000","0","0","0","0.0000","0","0"
"2","7","390","15","8","0","0.0000","0","0","3","0.3750","2","0"
"2","7","394","7","4","0","0.0000","0","0","0","0.0000","0","0"
"2","7","395","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","395","14","2","0","0.0000","0","0","0","0.0000","0","0"
"2","7","395","15","82","2","0.0244","2","0","20","0.2439","10","0"
"2","7","395","24","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","395","25","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","436","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","439","3","1","0","0.0000","0","0","20","20.0000","20","20"
"2","7","439","14","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","449","13","1","8","8.0000","8","8","10","10.0000","10","10"
"2","7","449","15","4","3","0.7500","1","0","6","1.5000","6","0"
"2","7","458","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","460","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","472","3","1","0","0.0000","0","0","1","1.0000","1","1"
"2","7","472","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","486","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","489","10","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","489","15","6","0","0.0000","0","0","0","0.0000","0","0"
"2","7","513","4","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","525","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","548","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","564","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","589","15","35","0","0.0000","0","0","0","0.0000","0","0"
"2","7","590","15","6","0","0.0000","0","0","0","0.0000","0","0"
"2","7","591","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","603","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","635","14","2","0","0.0000","0","0","0","0.0000","0","0"
"2","7","635","15","8","0","0.0000","0","0","0","0.0000","0","0"
"2","7","660","3","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","660","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","674","15","5","0","0.0000","0","0","0","0.0000","0","0"
"2","7","699","15","11","3","0.2727","2","0","4","0.3636","2","0"
"2","7","708","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","725","7","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","729","15","3","0","0.0000","0","0","1","0.3333","1","0"
"2","7","740","15","4","0","0.0000","0","0","0","0.0000","0","0"
"2","7","760","3","1","0","0.0000","0","0","3","3.0000","3","3"
"2","7","760","14","2","0","0.0000","0","0","5","2.5000","5","0"
"2","7","760","15","13","0","0.0000","0","0","2","0.1538","2","0"
"2","7","761","15","2","0","0.0000","0","0","2","1.0000","1","1"
"2","7","796","15","1","0","0.0000","0","0","0","0.0000","0","0"
"2","7","814","10","1","11","11.0000","11","11","70","70.0000","70","70"
"2","7","829","15","1","0","0.0000","0","0","17","17.0000","17","17"
"2","7","833","13","2","48","24.0000","46","2","83","41.5000","73","10"
"2","7","848","15","4","0","0.0000","0","0","6","1.5000","2","0"
